draw,max_mean_net_bps_full,max_mean_net_bps_train,max_mean_net_bps_val,max_sharpe_full,max_sharpe_train,max_sharpe_val
633,-3.825713955361112,-3.9029262844247077,-3.5991440082940214,-3.243685857741938,-2.9797462822095393,-4.377216588179668
634,-3.610928117342912,-3.7088479662593685,-2.893613671890765,-2.767353726006294,-2.8488570509416906,-2.0877043293270496
635,-3.523021677329308,-3.292338170605528,-3.1259868411079963,-2.7255525606169404,-2.5266085027646086,-2.995490816019866
636,-3.258962058636768,-3.046637815484543,-3.215484025312832,-2.2456012847483735,-1.8917476684331538,-3.958772725075437
637,-3.622097990363248,-3.674004191084088,-3.0487784959507134,-2.8261702628765266,-2.685154118526392,-3.398102055153768
638,-3.7994087398984493,-3.8482691988381474,-3.6145004450636,-3.3136972485137726,-3.3632537902367172,-3.4968927691665335
639,-3.138223935342784,-3.0440531971028246,-3.369415429798003,-2.2900018444337555,-2.087779766218387,-3.1168016522957642
640,-3.7498876051840626,-3.842638005137601,-3.014948103691229,-2.705684238929228,-2.737279215489,-2.779408332154289
641,-3.516912335785422,-3.4533342932640037,-3.5287826639019366,-3.0301185382247544,-2.7491158764276546,-4.211815036249901
642,-3.708666751307666,-4.053093142674176,-2.505668082589956,-2.5302310077728407,-2.8223335183629903,-1.7197956707210285
643,-3.4327171536604,-3.463316041055886,-3.3614948194778633,-2.1272707192124254,-1.913969911806323,-2.9961210001157172
644,-3.767517593519431,-3.7371916612384872,-3.533887068552079,-2.805850270156098,-2.6185304430038085,-3.690264867358382
645,-3.75140664416528,-3.817716955056753,-3.548938314991974,-3.1071796594700274,-2.77104245811511,-4.5319648250542
646,-3.5724837350484773,-3.6977923071784047,-3.2064648626203125,-2.379020703224607,-2.147670327392434,-3.328304252397844
647,-3.2372382642610433,-3.3464092549699624,-2.9728684627363178,-2.1203258744394224,-1.8631046604905042,-3.2614944537634707
648,-3.7424700194788776,-3.953231509111731,-3.1945473824715735,-2.859671669268828,-2.900644496029516,-2.957900866385003
649,-3.657761147064852,-3.5832703141553637,-3.6928544426945016,-2.547465731937855,-2.1063779795622626,-4.074088871101415
650,-3.6922969891559774,-3.7300416996288424,-3.5929285417956214,-3.0429865688174926,-2.588390983965201,-4.4910415101795715
651,-3.68116398930044,-3.733782546163943,-3.246562636831872,-2.1718141098000765,-1.9626849210111579,-3.4552820640143027
652,-2.947514799866963,-3.0201020280207818,-2.7615718356486814,-1.54192150038237,-1.470834683905843,-1.973611584562713
653,-4.0509848280524885,-4.144368597239909,-3.6887205659350024,-3.335985286995167,-3.1241925352476967,-4.141267675095326
654,-3.71575456853731,-3.816608408205927,-2.4496544362263637,-2.521956251773823,-2.930286429170772,-1.4050857827576664
655,-3.579445385174809,-3.5603671190846224,-3.5542280798157107,-2.8943526280036336,-2.748410305784411,-3.2548984347519703
656,-3.549844555654722,-3.533400389704656,-3.3530754814143777,-2.1235736925365605,-1.6755076803084865,-3.8413687225824993
657,-3.4185665884346306,-3.3871319161409517,-3.3872024074203932,-2.7861525474784212,-2.4877843156616795,-4.094736969636693
658,-3.3542224962698968,-3.123439778510578,-3.3164737596356737,-2.454690165090661,-2.39427100238425,-3.0494845378390543
659,-3.8020658009224952,-3.84751835742138,-3.54030146738729,-2.170202225203535,-2.077032042056085,-2.6393326169141735
660,-3.1409288473776824,-3.063232057161715,-3.160255978707104,-2.123761146557107,-1.9703486288497243,-2.7155045803382634
661,-3.60980319976937,-3.655599872691862,-3.0039307527565597,-2.4806024247373415,-2.513766563127396,-2.5989260824425764
662,-3.7613471848898663,-3.739654386224636,-3.6837657805462642,-2.7172292161709093,-2.426043769638031,-3.825245245352046
663,-3.8219544732855293,-3.8394295281312987,-3.4603402861761503,-2.1692705027584736,-1.973736725923471,-3.0064516029813793
664,-3.5889781472915745,-3.5525844886881077,-3.3464833165767054,-2.6771018183710793,-2.458610018544032,-2.623567016455668
665,-3.5281269661077457,-3.2160210195254693,-3.190433604941822,-1.9991943926001061,-1.830728790964174,-2.9316791135803144
666,-3.7114973614873508,-3.843508367266532,-2.905368799975532,-2.134194560831918,-2.1993127056492234,-2.0720159533093265
667,-3.640811219115187,-3.902499997079222,-2.5519951201097997,-2.2913222589465305,-2.3558496987907867,-2.1933698193555284
668,-3.6543640233168007,-3.69304159592675,-3.54760588149325,-2.732503597654872,-2.5698269428966953,-3.765269351536952
669,-3.4116070778561287,-3.258275315568182,-3.5614610066046706,-2.613315117359646,-2.3939454008909133,-3.4773368474377366
670,-3.9014540949680514,-3.9856995309274463,-3.674944038682264,-3.7215409325700226,-3.5066149743488353,-4.504113917175234
671,-3.43622419996137,-3.2629820687645816,-3.11042840526426,-2.186653280957663,-2.105655759901577,-2.647895529585183
672,-3.9451487549640887,-3.9932886295145176,-3.515644483800499,-3.006788161530123,-2.998959364750599,-3.3840395863548567
673,-3.5181465768222617,-3.563976933037523,-3.3087281979315377,-2.3238025749804656,-2.2331126849275362,-2.6027649642584443
674,-3.3862349639697165,-3.547077061360346,-3.0038373721510654,-2.178307414709383,-1.727982598139129,-3.2887135540348273
675,-3.6435804984585984,-3.6727375244568656,-3.475586429750273,-2.419110697225409,-2.341380470585806,-2.9949834157254087
676,-3.63482288307207,-3.719346470583521,-3.3971808326648056,-2.6364019323286954,-2.6312543123776173,-2.830743101232654
677,-3.571553833007766,-3.4515857521984343,-3.2802899535484737,-2.8211638277029594,-2.6279957882826843,-3.0529688129626784
678,-3.2749213768100236,-3.162988085738023,-3.4942996391827643,-2.2663468822184956,-1.9242693062023342,-3.520460445315589
679,-3.7970521274524334,-3.7064300595655526,-3.4820901787627845,-2.8220031925554183,-2.693643094780524,-3.5900749532308165
680,-3.701896384144876,-3.5912143858964747,-3.7362805906351695,-2.6619037396927725,-2.419640349443237,-3.9610060019848707
681,-3.2787685311473926,-3.0951084605428205,-3.5527976143291315,-2.540478469704841,-2.18448687171326,-3.8858577628655255
682,-3.5307678371781215,-3.255062679508388,-3.974730252271365,-2.7074697996668164,-2.4139849118232317,-3.3787989775560523
683,-3.47485379472239,-3.041554417940311,-3.040584601327945,-1.524045894015697,-1.2189352128924438,-2.888388905066982
684,-3.525587533713508,-3.4544492929567174,-2.9877510902599216,-2.746487689589877,-2.3410616683279994,-3.0118375956983545
685,-3.5070976460763945,-3.443734955540762,-3.5969138511546053,-2.484847662605005,-2.438953130321281,-2.726582524177241
686,-3.661370432051341,-3.6794512330443605,-3.5258070945251383,-2.6068693088987818,-2.5041760703565994,-3.1959835441889055
687,-3.1845255422741117,-3.2283987894773523,-2.984477389364384,-2.5406013027365515,-2.5003456458490945,-2.9142525538325654
688,-3.790915831224784,-3.858289857028019,-3.6023740867504133,-2.6701374823317874,-2.6595769298151373,-3.071021858103915
689,-3.8211665790362113,-3.8773013947622315,-3.688370972194195,-2.1922790099219753,-1.9958960877867407,-3.1015619426893624
690,-3.681420450223837,-3.8991730797761504,-2.944899326047517,-2.300039328031365,-2.515823875947823,-1.727728774195766
691,-3.554219262110067,-3.615409073319275,-3.177952819985422,-2.56583107248213,-2.6558865620028205,-2.468048752279993
692,-3.8771001538861616,-4.012149808706788,-3.4176411038723487,-3.401033431713128,-3.3910693852767246,-3.644562125479322
693,-3.6095173651601633,-3.8576943859873603,-2.88253082478436,-2.740787830741783,-2.392090443740233,-3.7150732635665076
694,-3.7004179575365064,-3.8406530355470796,-3.34347354283306,-3.2315263109439405,-3.348244807563142,-3.050724303603468
695,-3.9390125844324744,-3.8657305203936456,-3.7581493723493176,-3.3855918851316464,-3.4155793510475414,-3.53523181271069
696,-3.863933817907761,-3.967834188826339,-3.5439117309850703,-3.1357427332777146,-3.0302554241488457,-3.7721113314465766
697,-3.8968583548646873,-3.902170756486579,-3.6570316731617023,-3.3432410775426016,-2.9628290913696826,-4.917435770038968
698,-3.4068284590661726,-3.41966640037976,-3.347345304090738,-2.6181119291686374,-2.5594964473419197,-2.935587261627939
699,-3.5033354697938712,-3.558538335693396,-2.782997692844718,-2.427335474042142,-2.6455780858498135,-1.8651975068780768
700,-3.518092547517749,-3.549107377677167,-3.445950616528504,-3.640432575282296,-3.5712546535018554,-3.988287304653553
701,-3.929211070109114,-4.051730555165781,-3.3895061650016074,-2.701937261546693,-2.4078106027982353,-3.8289189568718305
702,-3.8991047621447392,-3.9724177599970227,-3.465830590998896,-2.9457601831775277,-2.931387597473021,-3.145999517038198
703,-3.8148038358111447,-3.935697106835238,-3.100640487788104,-2.576373575169604,-2.5350254469621083,-3.06076041542099
704,-3.733343048282389,-3.7312475617922365,-3.3450477441284217,-2.888736742017466,-2.607922733531757,-4.082908939143308
705,-3.9707170019917037,-4.132196580066736,-3.5408513621346085,-3.565634155571357,-3.296507581487232,-4.9814752327460115
706,-3.6905489251048906,-3.6468205693818363,-3.3777334294294348,-3.13342802184636,-2.824216244801939,-4.391779722700082
707,-3.6766269134407765,-3.770799987193381,-3.3528991800176904,-2.5715064054790577,-2.1935064527929597,-3.6975041743306036
708,-3.6121658713477065,-3.5442222927284477,-3.451622230043122,-2.276928805837191,-1.9992447612928306,-3.4190360530559274
709,-3.705969181314355,-3.8167213885879505,-3.315558885013046,-2.4017454184881935,-2.3689076196244323,-2.733660966342732
710,-3.6907006388594215,-3.5041897096378185,-3.9038755907754106,-2.7126526289960116,-2.5810326325045234,-3.3576591996898744
711,-3.6406224761569668,-3.5299336646325385,-3.767197340105845,-3.28837372605093,-3.0108242287769214,-3.9348319540626284
712,-3.2499287019928644,-3.3342238004868863,-3.0484793888531305,-1.8704354176266411,-1.7758486181923463,-2.5175823417759036
713,-3.6735800434790296,-3.788164451822767,-3.359378618379125,-2.801946203581323,-2.6849753638771436,-3.2778856122997713
714,-3.708015227175397,-3.805261503046133,-3.3416305254784793,-2.7947830557240803,-2.435882478230963,-4.33787425471605
715,-3.5659022768447364,-3.56212785876408,-3.5763694775014008,-2.441348638989347,-2.1230255871756087,-3.5395807517695137
716,-3.6115676511399855,-3.6660508184888783,-3.2499722930455786,-2.3672283083995507,-1.9912570469470963,-4.257983804294105
717,-3.6705337578112425,-3.676695607012301,-3.5113365260855818,-2.422739940247304,-2.467854789964311,-2.586973830889613
718,-3.964344431802671,-3.976843981180425,-3.725624917348636,-3.3185011671139106,-3.06956649593147,-3.945987590997245
719,-3.6116887130036925,-3.717844527770538,-3.3214335151116177,-2.545968760973259,-2.316819002602063,-3.7819967012315154
720,-3.296420059703644,-3.4028290465713256,-3.048929033366959,-1.9997350674088692,-1.7530823822324846,-2.933254624837282
721,-3.707004601325162,-3.797732204303246,-3.4589706489419236,-2.613586241875536,-2.4765052372591647,-3.3752811768723627
722,-3.800694553917896,-3.8156597140072717,-3.742471426728194,-2.7106447301584926,-2.5321548324216088,-3.8443579219955737
723,-3.7614263456041255,-3.57745185842809,-3.6220420580314263,-2.2234380987089715,-1.7136847959490482,-4.130933246501563
724,-3.4895927146264074,-3.207320145626102,-3.900117940406177,-2.8567653836679265,-2.252229800159604,-4.032021741582792
725,-3.7637927479786413,-3.7848893215119666,-3.7058380783203124,-3.937175135958687,-3.5175639795041285,-4.455228142435972
726,-3.6157815068106105,-3.774558370848994,-3.1818938620870796,-3.3195294582264756,-3.033913811003983,-4.610889519876878
727,-3.6217649859569976,-3.606342168645479,-3.3665288816600043,-2.4523884251184485,-2.1488268508574255,-3.2564321649177836
728,-3.9134403498913755,-4.035459606680962,-3.4074311810523557,-2.827354288351367,-2.5286190157468864,-4.342361730032831
729,-3.4830570659624764,-3.472527986741981,-2.6287243674708223,-2.103007543125161,-1.9750974279942017,-2.7472824416016746
730,-3.4705169904380893,-3.334634952950183,-3.366496333258261,-2.4913997677991353,-2.298381046390936,-3.4838906417616156
731,-3.101991480924743,-3.0081491932743116,-3.206894621128318,-2.583502219482938,-2.3448008080394556,-2.9682982541019554
732,-3.4444255032036226,-3.451007983097877,-3.3083202398589466,-2.1793041841879686,-1.886702207360571,-3.3310516422266727
733,-2.9754460865804617,-2.7472551668196346,-3.52495561670229,-1.9963528586566193,-1.3624439694675334,-4.509776174392156
734,-3.653891875567026,-3.5717222216856124,-3.3710171568952685,-2.4920908701787634,-2.5429060517956388,-2.442046156788713
735,-3.833465643964735,-3.8535223797848785,-3.5813336671456555,-2.621059331967046,-2.4746967072844916,-3.5904500758093234
736,-3.5633574517235322,-3.591771129233053,-3.3874985392663124,-2.2724658258114037,-2.0086916304751945,-3.274289354657222
737,-3.540147018794931,-3.611314754238252,-3.145861317403719,-2.5004222630258597,-2.5032786892201715,-2.7359610985024743
738,-3.790520308024758,-3.947228928215456,-2.90439545711355,-2.8709047778152894,-2.501121656918181,-4.3782292872471364
739,-3.399840451633564,-3.3297277327657273,-3.213472735801943,-2.7164598720978437,-2.671850050198114,-3.060544277046386
740,-3.5531161935743802,-3.545548217566262,-3.214199151937314,-2.487279523998228,-2.348043890731064,-3.096273110283175
741,-3.6314784761139456,-3.6980506033599325,-3.427015494832674,-2.731418510790841,-2.649863964778921,-3.1569866080031472
742,-3.357676211525716,-3.3721037401520064,-2.702199376125,-2.0018840685499306,-1.593633136818681,-3.6717152070420376
743,-3.6884003662672384,-3.6868900418518145,-3.310216321511358,-2.514440158654619,-2.5501070283846445,-2.54531152314325
744,-3.877730571154583,-3.878148509727231,-3.691675482894633,-2.6778679838446027,-2.3863442190553865,-4.119084897012438
745,-3.795731378814727,-3.917910677901901,-3.3079829473135844,-2.807568996670311,-2.588326067816549,-3.726784299163886
746,-3.6204487607787725,-3.2306170836498334,-3.7391288407719925,-2.9460505856176407,-2.564454267522898,-3.5052630409714123
747,-3.274084458658722,-3.460859974757902,-2.8228090864143294,-1.8775784073552153,-1.678133456253453,-2.5735735809451774
748,-3.769810284771442,-3.7517789177220333,-3.5015205521420816,-3.599358545384559,-3.1068127615940666,-3.3680109259327393
749,-3.8037132690049718,-3.6319314821896582,-4.080612892640046,-2.725919648641103,-2.183972182205675,-4.789764123512115
750,-3.3770317713432676,-3.3477102413586963,-3.4185949917622396,-1.877120298580688,-1.5620958180179831,-3.3051461761887984
751,-3.291826511318424,-2.679487104024025,-3.7275464305330006,-1.785797142186776,-1.21287793449398,-3.6200088377017803
752,-3.7536402923421317,-3.836402745275528,-3.4969966297208805,-2.8128669511954807,-2.414359929815492,-3.84743991946585
753,-3.2549548008918725,-2.9731227785637397,-3.698641554355194,-2.2986927435457702,-1.964362544031693,-3.7002771847817306
754,-3.7022259979235024,-3.7531646644471235,-3.455894976009826,-3.3486360032200784,-3.2471822346987467,-3.221503647277974
755,-3.4677846226169198,-3.3790088586440556,-3.5206826000064653,-2.809380601916668,-2.6213971320797533,-3.658337669216894
756,-3.823784383866269,-3.8951164709570425,-3.5779655106675525,-2.466991723358378,-2.1833333332285325,-3.5092422357922954
757,-3.7698892235611003,-3.8323193374378333,-3.3830898341529263,-2.9981243520009957,-2.7746067459530246,-4.4819281639601005
758,-3.6954346423762976,-3.8110273588821224,-3.2096501989800226,-3.4612687184511315,-3.40039774014676,-3.8069065420803043
759,-3.065785740737621,-2.9074682616306964,-2.6841416322008267,-1.5837243353488004,-1.5798545611615138,-1.6773096581138418
760,-3.3684376842522292,-3.2434896652869742,-3.361389644489891,-2.789519922638775,-2.9668487635373255,-2.3542999945784224
761,-3.622036310304346,-3.728854489240943,-3.359067200252387,-3.2435990159181323,-3.064266264380881,-3.7440087264515842
762,-3.5388785811555903,-3.769868841395649,-2.7232844817544204,-2.0661158471373056,-2.1677501247637005,-1.8871617725749361
763,-3.7474294723264467,-3.7521315156807553,-3.491782866718672,-2.9518095384833214,-2.769623171055034,-3.691201008892453
764,-3.3533449299048432,-3.2663995199000975,-3.543264343012509,-2.74828904628758,-2.8798692304808537,-2.4686221998784585
765,-3.8099796294671564,-3.8547700939868106,-3.5326021182271914,-2.655578312002137,-2.4519303680951445,-3.8460462445172983
766,-3.749117316100292,-3.8850461077171614,-3.359355317211803,-2.7610137414063143,-2.7897551992786402,-2.865138481176615
767,-3.5675418481305936,-3.5959891837414104,-3.22598447679651,-2.991321565669378,-2.9025205323463608,-3.4588041396041356
768,-3.8023632629215047,-3.8795293449144337,-3.394741250156152,-2.7753702114812095,-2.834564539149538,-2.742198057481085
769,-3.623281221579327,-3.577924226347561,-3.3132565077598763,-2.7165116128112388,-2.449633335880902,-3.9864575807929525
770,-3.3044792207624636,-3.1830835115453646,-3.2433710329969694,-2.8687670442903968,-2.9275100305566704,-2.8223038137240346
